           flux         loglam           ivar
              E              E              E
                                             
   7.775913E+00   3.746800E+00   1.994928E-02
   9.951562E+00   3.746900E+00   1.203099E-01
   8.856594E+00   3.747000E+00   5.593189E-01
   7.982384E+00   3.747100E+00   9.392915E-01
   9.565644E+00   3.747200E+00   7.887439E-01
   9.929772E+00   3.747300E+00   7.514420E-01
   1.059323E+01   3.747400E+00   9.367816E-01
   9.429917E+00   3.747500E+00   1.019456E+00
   8.041793E+00   3.747600E+00   1.047186E+00
   9.405127E+00   3.747700E+00   1.013674E+00
   1.085873E+01   3.747800E+00   1.024691E+00
   1.014601E+01   3.747900E+00   9.744173E-01
   9.410477E+00   3.748000E+00   9.175329E-01
   1.067341E+01   3.748100E+00   8.203247E-01
   1.007393E+01   3.748200E+00   9.164665E-01
   1.030593E+01   3.748300E+00   1.004699E+00
   1.125516E+01   3.748400E+00   6.736797E-01
   1.155199E+01   3.748500E+00   6.031094E-01
   8.359997E+00   3.748600E+00   9.696572E-01
   1.227057E+01   3.748700E+00   9.213170E-01
   1.101186E+01   3.748800E+00   8.987998E-01
   1.011936E+01   3.748900E+00   1.007179E+00
   9.109172E+00   3.749000E+00   1.083478E+00
   1.033849E+01   3.749100E+00   1.063156E+00
   1.042535E+01   3.749200E+00   1.017322E+00
   9.775676E+00   3.749300E+00   9.839348E-01
   1.004044E+01   3.749400E+00   9.938907E-01
   9.772826E+00   3.749500E+00   1.047337E+00
   1.134737E+01   3.749600E+00   1.024326E+00
   1.028159E+01   3.749700E+00   1.043775E+00
   1.092870E+01   3.749800E+00   9.883558E-01
   1.081620E+01   3.749900E+00   9.726441E-01
   9.469202E+00   3.750000E+00   1.031468E+00
   8.643555E+00   3.750100E+00   1.026893E+00
   1.051470E+01   3.750200E+00   9.374198E-01
   1.104043E+01   3.750300E+00   8.910227E-01
   9.896559E+00   3.750400E+00   8.950474E-01
   7.200153E+00   3.750500E+00   1.019900E+00
   8.548512E+00   3.750600E+00   1.064059E+00
   8.930890E+00   3.750700E+00   1.113086E+00
   9.338487E+00   3.750800E+00   1.089282E+00
   1.115500E+01   3.750900E+00   1.045762E+00
   1.202718E+01   3.751000E+00   1.026318E+00
   1.099079E+01   3.751100E+00   1.048177E+00
   8.080782E+00   3.751200E+00   1.128099E+00
   9.383176E+00   3.751300E+00   1.056662E+00
   1.031810E+01   3.751400E+00   9.879329E-01
   8.900339E+00   3.751500E+00   1.057190E+00
   8.324251E+00   3.751600E+00   1.064755E+00
   1.166233E+01   3.751700E+00   9.950294E-01
   1.161433E+01   3.751800E+00   9.637865E-01
   9.149629E+00   3.751900E+00   9.808469E-01
   9.199147E+00   3.752000E+00   1.021044E+00
   9.378090E+00   3.752100E+00   1.053951E+00
   1.021432E+01   3.752200E+00   1.036584E+00
   1.000905E+01   3.752300E+00   1.085008E+00
   9.771015E+00   3.752400E+00   1.073731E+00
   9.593558E+00   3.752500E+00   1.109488E+00
   8.332824E+00   3.752600E+00   1.141718E+00
   1.034732E+01   3.752700E+00   1.075554E+00
   9.401371E+00   3.752800E+00   1.085876E+00
   1.044608E+01   3.752900E+00   1.069880E+00
   9.334376E+00   3.753000E+00   1.089589E+00
   9.061141E+00   3.753100E+00   1.097663E+00
   9.522484E+00   3.753200E+00   1.071859E+00
   1.096721E+01   3.753300E+00   1.002098E+00
   8.239676E+00   3.753400E+00   1.083814E+00
   9.322463E+00   3.753500E+00   1.049284E+00
   9.971414E+00   3.753600E+00   1.009863E+00
   1.072670E+01   3.753700E+00   9.620838E-01
   1.123360E+01   3.753800E+00   8.968138E-01
   1.069740E+01   3.753900E+00   8.310854E-01
   1.027167E+01   3.754000E+00   7.601803E-01
   9.976864E+00   3.754100E+00   8.727911E-01
   9.664552E+00   3.754200E+00   9.700408E-01
   1.080305E+01   3.754300E+00   8.858667E-01
   8.327509E+00   3.754400E+00   7.759557E-01
   7.226822E+00   3.754500E+00   8.017173E-01
   9.334861E+00   3.754600E+00   8.353292E-01
   1.051941E+01   3.754700E+00   8.459094E-01
   8.892882E+00   3.754800E+00   8.441299E-01
   1.064980E+01   3.754900E+00   7.685874E-01
   1.074098E+01   3.755000E+00   7.619064E-01
   1.011467E+01   3.755100E+00   7.578472E-01
   9.590785E+00   3.755200E+00   7.532750E-01
   8.156466E+00   3.755300E+00   7.594035E-01
   8.822657E+00   3.755400E+00   7.672522E-01
   1.040449E+01   3.755500E+00   7.978224E-01
   8.855965E+00   3.755600E+00   9.155012E-01
   9.344429E+00   3.755700E+00   9.304079E-01
   1.153482E+01   3.755800E+00   8.607925E-01
   1.091043E+01   3.755900E+00   7.683911E-01
   9.078082E+00   3.756000E+00   8.024569E-01
   7.897146E+00   3.756100E+00   9.986479E-01
   9.086488E+00   3.756200E+00   9.754299E-01
   1.095702E+01   3.756300E+00   9.178286E-01
   9.200673E+00   3.756400E+00   9.863330E-01
   1.185887E+01   3.756500E+00   9.229710E-01
   9.052913E+00   3.756600E+00   1.007179E+00
   9.743247E+00   3.756700E+00   9.668529E-01
   7.840731E+00   3.756800E+00   9.632840E-01
   9.213303E+00   3.756900E+00   8.690647E-01
   1.014824E+01   3.757000E+00   8.030481E-01
   8.925159E+00   3.757100E+00   8.335610E-01
   1.085816E+01   3.757200E+00   8.868965E-01
   8.916492E+00   3.757300E+00   9.710731E-01
   9.697314E+00   3.757400E+00   9.798962E-01
   9.384272E+00   3.757500E+00   9.591722E-01
   9.969634E+00   3.757600E+00   9.040892E-01
   9.538635E+00   3.757700E+00   9.455015E-01
   8.400829E+00   3.757800E+00   1.006517E+00
   9.248696E+00   3.757900E+00   1.029588E+00
   1.040622E+01   3.758000E+00   9.357663E-01
   9.390235E+00   3.758100E+00   9.045072E-01
   9.340665E+00   3.758200E+00   9.714680E-01
   9.865657E+00   3.758300E+00   9.846077E-01
   9.194416E+00   3.758400E+00   9.884223E-01
   8.439956E+00   3.758500E+00   9.637881E-01
   8.503019E+00   3.758600E+00   9.249595E-01
   7.203835E+00   3.758700E+00   1.024517E+00
   9.139467E+00   3.758800E+00   1.033006E+00
   9.071323E+00   3.758900E+00   1.002991E+00
   9.787320E+00   3.759000E+00   9.437342E-01
   1.204888E+01   3.759100E+00   5.796956E-01
   8.842913E+00   3.759200E+00   9.388929E-01
   1.059432E+01   3.759300E+00   9.769205E-01
   9.604779E+00   3.759400E+00   1.008953E+00
   8.395286E+00   3.759500E+00   9.928398E-01
   8.638007E+00   3.759600E+00   9.652141E-01
   1.021128E+01   3.759700E+00   9.326447E-01
   9.810164E+00   3.759800E+00   9.482256E-01
   9.891515E+00   3.759900E+00   9.136057E-01
   1.004887E+01   3.760000E+00   9.133499E-01
   9.536613E+00   3.760100E+00   9.336457E-01
   1.007165E+01   3.760200E+00   9.495310E-01
   1.113236E+01   3.760300E+00   9.032731E-01
   1.042051E+01   3.760400E+00   8.259040E-01
   9.435355E+00   3.760500E+00   8.133987E-01
   1.049336E+01   3.760600E+00   8.691339E-01
   9.777679E+00   3.760700E+00   9.415960E-01
   8.155911E+00   3.760800E+00   9.756711E-01
   8.297193E+00   3.760900E+00   9.057703E-01
   8.392812E+00   3.761000E+00   8.547402E-01
   7.444954E+00   3.761100E+00   7.835650E-01
   8.181134E+00   3.761200E+00   6.849265E-01
   9.067815E+00   3.761300E+00   6.457744E-01
   1.043670E+01   3.761400E+00   6.919138E-01
   9.681705E+00   3.761500E+00   7.939882E-01
   1.090999E+01   3.761600E+00   8.319658E-01
   8.670182E+00   3.761700E+00   8.914568E-01
   8.304214E+00   3.761800E+00   8.853739E-01
   9.552158E+00   3.761900E+00   8.398335E-01
   8.681377E+00   3.762000E+00   9.027259E-01
   8.860259E+00   3.762100E+00   9.326569E-01
   9.172548E+00   3.762200E+00   8.714589E-01
   9.057316E+00   3.762300E+00   8.399760E-01
   1.021656E+01   3.762400E+00   8.018839E-01
   9.646805E+00   3.762500E+00   8.000780E-01
   1.174437E+01   3.762600E+00   7.551712E-01
   1.034551E+01   3.762700E+00   7.158456E-01
   9.012753E+00   3.762800E+00   6.458783E-01
   1.159989E+01   3.762900E+00   6.035113E-01
   1.083176E+01   3.763000E+00   6.244672E-01
   8.445844E+00   3.763100E+00   7.201254E-01
   9.466867E+00   3.763200E+00   7.443336E-01
   1.036354E+01   3.763300E+00   7.195861E-01
   8.800225E+00   3.763400E+00   7.748702E-01
   1.043290E+01   3.763500E+00   7.613490E-01
   9.762351E+00   3.763600E+00   7.640201E-01
   7.330194E+00   3.763700E+00   8.015534E-01
   7.278187E+00   3.763800E+00   7.707618E-01
   9.097457E+00   3.763900E+00   7.112077E-01
   1.045118E+01   3.764000E+00   6.913942E-01
   9.801087E+00   3.764100E+00   6.942444E-01
   9.263304E+00   3.764200E+00   7.077036E-01
   8.528988E+00   3.764300E+00   6.783163E-01
   6.442610E+00   3.764400E+00   6.887588E-01
   9.737169E+00   3.764500E+00   6.542725E-01
   8.734514E+00   3.764600E+00   6.495718E-01
   9.240197E+00   3.764700E+00   5.980771E-01
   1.023437E+01   3.764800E+00   5.999551E-01
   1.081006E+01   3.764900E+00   6.354064E-01
   9.425721E+00   3.765000E+00   6.656416E-01
   7.226069E+00   3.765100E+00   7.020123E-01
   7.722466E+00   3.765200E+00   6.766732E-01
   1.093151E+01   3.765300E+00   6.391214E-01
   9.512290E+00   3.765400E+00   6.771920E-01
   9.961841E+00   3.765500E+00   6.833491E-01
   1.008335E+01   3.765600E+00   5.993878E-01
   9.572008E+00   3.765700E+00   5.019151E-01
   7.934651E+00   3.765800E+00   5.836571E-01
   9.192800E+00   3.765900E+00   7.052828E-01
   9.790047E+00   3.766000E+00   6.778479E-01
   9.295139E+00   3.766100E+00   6.864676E-01
   9.678230E+00   3.766200E+00   6.660721E-01
   8.020069E+00   3.766300E+00   6.350855E-01
   9.285879E+00   3.766400E+00   6.065007E-01
   9.120187E+00   3.766500E+00   6.132094E-01
   8.016112E+00   3.766600E+00   6.632487E-01
   8.625213E+00   3.766700E+00   6.514204E-01
   8.684622E+00   3.766800E+00   6.687309E-01
   7.949026E+00   3.766900E+00   6.691527E-01
   9.124651E+00   3.767000E+00   6.751657E-01
   7.930331E+00   3.767100E+00   6.777236E-01
   7.926892E+00   3.767200E+00   6.877631E-01
   9.964908E+00   3.767300E+00   6.570855E-01
   8.887642E+00   3.767400E+00   6.998745E-01
   7.821628E+00   3.767500E+00   7.035000E-01
   9.199705E+00   3.767600E+00   7.209917E-01
   8.909081E+00   3.767700E+00   7.237656E-01
   1.087522E+01   3.767800E+00   6.645329E-01
   7.335604E+00   3.767900E+00   7.751893E-01
   9.330364E+00   3.768000E+00   7.509830E-01
   9.167207E+00   3.768100E+00   7.487787E-01
   7.972000E+00   3.768200E+00   6.892115E-01
   8.070903E+00   3.768300E+00   7.092515E-01
   8.069965E+00   3.768400E+00   7.036025E-01
   8.145675E+00   3.768500E+00   6.967126E-01
   8.183993E+00   3.768600E+00   6.931915E-01
   8.197663E+00   3.768700E+00   6.864008E-01
   9.473405E+00   3.768800E+00   7.167678E-01
   7.940635E+00   3.768900E+00   7.764553E-01
   9.203354E+00   3.769000E+00   8.129882E-01
   8.123619E+00   3.769100E+00   8.317692E-01
   1.149451E+01   3.769200E+00   7.412757E-01
   9.926975E+00   3.769300E+00   7.883559E-01
   8.803273E+00   3.769400E+00   8.681897E-01
   8.829246E+00   3.769500E+00   8.899170E-01
   8.136156E+00   3.769600E+00   9.203857E-01
   7.644042E+00   3.769700E+00   9.380240E-01
   8.536102E+00   3.769800E+00   9.494575E-01
   9.215813E+00   3.769900E+00   8.878732E-01
   8.224274E+00   3.770000E+00   7.965718E-01
   6.630897E+00   3.770100E+00   4.175118E-01
   4.023010E+00   3.770200E+00   2.325590E-01
   9.914723E+00   3.770300E+00   2.718270E-01
   1.190251E+01   3.770400E+00   4.542844E-01
   7.319767E+00   3.770500E+00   5.055055E-01
   1.143634E+01   3.770600E+00   3.451917E-01
   1.330922E+01   3.770700E+00   2.570491E-01
   1.014654E+01   3.770800E+00   4.181958E-01
   8.957344E+00   3.770900E+00   7.610417E-01
   9.335340E+00   3.771000E+00   8.895537E-01
   8.470748E+00   3.771100E+00   9.828081E-01
   8.061730E+00   3.771200E+00   1.015347E+00
   1.064858E+01   3.771300E+00   9.488539E-01
   9.366077E+00   3.771400E+00   9.043227E-01
   6.444312E+00   3.771500E+00   8.580408E-01
   7.602366E+00   3.771600E+00   8.858508E-01
   8.426317E+00   3.771700E+00   1.035461E+00
   8.281047E+00   3.771800E+00   9.986389E-01
   9.433152E+00   3.771900E+00   9.615244E-01
   9.452752E+00   3.772000E+00   9.631956E-01
   1.010836E+01   3.772100E+00   9.435711E-01
   1.020683E+01   3.772200E+00   9.305955E-01
   9.322530E+00   3.772300E+00   9.863124E-01
   8.310420E+00   3.772400E+00   1.069066E+00
   7.525491E+00   3.772500E+00   1.149722E+00
   9.505776E+00   3.772600E+00   1.101520E+00
   8.094093E+00   3.772700E+00   1.079990E+00
   9.285732E+00   3.772800E+00   9.935582E-01
   6.731903E+00   3.772900E+00   1.086690E+00
   8.151711E+00   3.773000E+00   1.139842E+00
   9.591931E+00   3.773100E+00   1.125155E+00
   8.345348E+00   3.773200E+00   1.094679E+00
   7.896298E+00   3.773300E+00   9.875141E-01
   8.865329E+00   3.773400E+00   9.250214E-01
   9.739545E+00   3.773500E+00   1.001430E+00
   9.388692E+00   3.773600E+00   1.117193E+00
   8.806014E+00   3.773700E+00   1.170989E+00
   9.404510E+00   3.773800E+00   1.151251E+00
   9.086403E+00   3.773900E+00   1.227522E+00
   7.958212E+00   3.774000E+00   1.312325E+00
   8.874464E+00   3.774100E+00   1.312505E+00
   1.022052E+01   3.774200E+00   1.173345E+00
   7.972288E+00   3.774300E+00   1.139475E+00
   7.966304E+00   3.774400E+00   1.153616E+00
   8.164732E+00   3.774500E+00   1.214072E+00
   8.581848E+00   3.774600E+00   1.258435E+00
   8.551300E+00   3.774700E+00   1.251461E+00
   8.341004E+00   3.774800E+00   1.189118E+00
   8.726314E+00   3.774900E+00   1.113532E+00
   9.441618E+00   3.775000E+00   1.138198E+00
   1.043197E+01   3.775100E+00   1.205979E+00
   1.045753E+01   3.775200E+00   1.197303E+00
   8.890632E+00   3.775300E+00   1.236573E+00
   9.178793E+00   3.775400E+00   1.216807E+00
   1.094776E+01   3.775500E+00   1.235458E+00
   7.294777E+00   3.775600E+00   1.431143E+00
   8.305689E+00   3.775700E+00   1.395008E+00
   9.224871E+00   3.775800E+00   1.320673E+00
   8.487109E+00   3.775900E+00   1.334761E+00
   8.541974E+00   3.776000E+00   1.375690E+00
   8.675355E+00   3.776100E+00   1.313772E+00
   9.057807E+00   3.776200E+00   1.311162E+00
   9.278483E+00   3.776300E+00   1.327976E+00
   7.467794E+00   3.776400E+00   1.420634E+00
   8.714166E+00   3.776500E+00   1.418187E+00
   9.269917E+00   3.776600E+00   1.342636E+00
   8.488814E+00   3.776700E+00   1.306052E+00
   9.148708E+00   3.776800E+00   1.295746E+00
   1.092061E+01   3.776900E+00   1.303226E+00
   8.708454E+00   3.777000E+00   1.428564E+00
   7.966226E+00   3.777100E+00   1.477254E+00
   1.005460E+01   3.777200E+00   1.316873E+00
   1.073204E+01   3.777300E+00   1.318348E+00
   9.795735E+00   3.777400E+00   1.409805E+00
   9.499154E+00   3.777500E+00   1.490500E+00
   8.929935E+00   3.777600E+00   1.480048E+00
   8.685594E+00   3.777700E+00   1.488758E+00
   9.218368E+00   3.777800E+00   1.466234E+00
   8.147299E+00   3.777900E+00   1.544090E+00
   8.482506E+00   3.778000E+00   1.524613E+00
   9.189600E+00   3.778100E+00   1.432601E+00
   9.385442E+00   3.778200E+00   1.386553E+00
   9.060990E+00   3.778300E+00   1.488372E+00
   8.035209E+00   3.778400E+00   1.518498E+00
   9.615183E+00   3.778500E+00   1.445136E+00
   9.961513E+00   3.778600E+00   1.444178E+00
   8.683632E+00   3.778700E+00   1.503319E+00
   8.812149E+00   3.778800E+00   1.520833E+00
   9.546120E+00   3.778900E+00   1.459905E+00
   8.904180E+00   3.779000E+00   1.450558E+00
   8.683756E+00   3.779100E+00   1.482637E+00
   8.571368E+00   3.779200E+00   1.566955E+00
   1.009401E+01   3.779300E+00   1.523558E+00
   8.512008E+00   3.779400E+00   1.678244E+00
   9.389994E+00   3.779500E+00   1.585465E+00
   9.230724E+00   3.779600E+00   1.525622E+00
   1.054112E+01   3.779700E+00   1.454591E+00
   9.620811E+00   3.779800E+00   1.465942E+00
   9.030295E+00   3.779900E+00   1.482422E+00
   1.003405E+01   3.780000E+00   1.486851E+00
   1.086186E+01   3.780100E+00   1.493665E+00
   1.016825E+01   3.780200E+00   1.554955E+00
   9.501006E+00   3.780300E+00   1.516011E+00
   9.718160E+00   3.780400E+00   1.494969E+00
   8.683973E+00   3.780500E+00   1.529484E+00
   8.923766E+00   3.780600E+00   1.486659E+00
   8.461470E+00   3.780700E+00   1.527929E+00
   9.854550E+00   3.780800E+00   1.539787E+00
   9.959391E+00   3.780900E+00   1.551512E+00
   9.857513E+00   3.781000E+00   1.579378E+00
   9.682236E+00   3.781100E+00   1.524299E+00
   1.067563E+01   3.781200E+00   1.477388E+00
   1.135296E+01   3.781300E+00   1.458690E+00
   1.074657E+01   3.781400E+00   1.469713E+00
   1.014560E+01   3.781500E+00   1.497485E+00
   1.006793E+01   3.781600E+00   1.592044E+00
   9.839093E+00   3.781700E+00   1.610780E+00
   9.763827E+00   3.781800E+00   1.593169E+00
   9.505302E+00   3.781900E+00   1.591489E+00
   9.837539E+00   3.782000E+00   1.593581E+00
   9.542584E+00   3.782100E+00   1.714307E+00
   1.032842E+01   3.782200E+00   1.691783E+00
   1.058180E+01   3.782300E+00   1.670637E+00
   1.069834E+01   3.782400E+00   1.636527E+00
   1.028593E+01   3.782500E+00   1.685101E+00
   9.734443E+00   3.782600E+00   1.766987E+00
   1.011861E+01   3.782700E+00   1.766609E+00
   9.309021E+00   3.782800E+00   1.829978E+00
   9.207798E+00   3.782900E+00   1.878585E+00
   9.985662E+00   3.783000E+00   1.821226E+00
   9.218032E+00   3.783100E+00   1.377407E+00
   1.031260E+01   3.783200E+00   1.328974E+00
   8.369747E+00   3.783300E+00   1.746136E+00
   1.011076E+01   3.783400E+00   1.824465E+00
   1.012898E+01   3.783500E+00   1.841639E+00
   9.581987E+00   3.783600E+00   1.839393E+00
   9.497297E+00   3.783700E+00   1.861447E+00
   1.036223E+01   3.783800E+00   1.800325E+00
   1.066417E+01   3.783900E+00   1.785741E+00
   9.277238E+00   3.784000E+00   1.929351E+00
   8.247920E+00   3.784100E+00   2.079948E+00
   9.134339E+00   3.784200E+00   2.078698E+00
   1.030612E+01   3.784300E+00   1.972650E+00
   1.051174E+01   3.784400E+00   1.899448E+00
   1.054624E+01   3.784500E+00   1.877337E+00
   9.812314E+00   3.784600E+00   1.969304E+00
   1.010564E+01   3.784700E+00   2.087367E+00
   1.081247E+01   3.784800E+00   2.071774E+00
   9.520135E+00   3.784900E+00   2.218382E+00
   9.428300E+00   3.785000E+00   2.219306E+00
   1.038814E+01   3.785100E+00   2.139918E+00
   1.134623E+01   3.785200E+00   1.842336E+00
   9.328143E+00   3.785300E+00   1.871677E+00
   8.950249E+00   3.785400E+00   2.016529E+00
   9.760753E+00   3.785500E+00   2.164510E+00
   9.723679E+00   3.785600E+00   2.166257E+00
   9.378733E+00   3.785700E+00   2.053873E+00
   9.550738E+00   3.785800E+00   2.015091E+00
   9.896078E+00   3.785900E+00   2.221143E+00
   9.076152E+00   3.786000E+00   2.381410E+00
   9.616061E+00   3.786100E+00   2.281722E+00
   1.113262E+01   3.786200E+00   1.963271E+00
   1.225259E+01   3.786300E+00   1.936263E+00
   9.691737E+00   3.786400E+00   1.876955E+00
   1.086235E+01   3.786500E+00   1.718570E+00
   9.900620E+00   3.786600E+00   1.957950E+00
   9.745150E+00   3.786700E+00   1.971678E+00
   9.201752E+00   3.786800E+00   1.989632E+00
   9.117661E+00   3.786900E+00   2.134988E+00
   9.285055E+00   3.787000E+00   2.255327E+00
   9.886655E+00   3.787100E+00   2.225663E+00
   1.074620E+01   3.787200E+00   2.065583E+00
   1.041348E+01   3.787300E+00   1.998075E+00
   9.947319E+00   3.787400E+00   2.086144E+00
   1.028632E+01   3.787500E+00   1.924780E+00
   1.101688E+01   3.787600E+00   1.868947E+00
   1.090432E+01   3.787700E+00   2.041056E+00
   1.082390E+01   3.787800E+00   1.969329E+00
   9.486537E+00   3.787900E+00   1.969106E+00
   1.142204E+01   3.788000E+00   1.856665E+00
   9.298589E+00   3.788100E+00   2.089825E+00
   1.020052E+01   3.788200E+00   2.048643E+00
   1.091772E+01   3.788300E+00   1.917490E+00
   1.030499E+01   3.788400E+00   1.822284E+00
   1.168324E+01   3.788500E+00   1.757414E+00
   1.238198E+01   3.788600E+00   1.724815E+00
   1.125176E+01   3.788700E+00   1.750738E+00
   1.135729E+01   3.788800E+00   1.707365E+00
   1.112530E+01   3.788900E+00   1.675784E+00
   1.206501E+01   3.789000E+00   1.693250E+00
   1.322834E+01   3.789100E+00   1.679361E+00
   1.173646E+01   3.789200E+00   1.684383E+00
   1.382918E+01   3.789300E+00   1.474969E+00
   1.387269E+01   3.789400E+00   1.449422E+00
   1.361482E+01   3.789500E+00   1.374488E+00
   1.276723E+01   3.789600E+00   1.384295E+00
   1.259693E+01   3.789700E+00   1.442325E+00
   1.484738E+01   3.789800E+00   1.428950E+00
   1.444510E+01   3.789900E+00   1.529209E+00
   1.287932E+01   3.790000E+00   1.602035E+00
   1.319863E+01   3.790100E+00   1.496794E+00
   1.251640E+01   3.790200E+00   1.447975E+00
   1.210183E+01   3.790300E+00   1.503070E+00
   1.473166E+01   3.790400E+00   1.369929E+00
   1.372088E+01   3.790500E+00   1.513532E+00
   1.182684E+01   3.790600E+00   1.688049E+00
   1.191133E+01   3.790700E+00   1.703278E+00
   1.413382E+01   3.790800E+00   1.431577E+00
   1.362151E+01   3.790900E+00   1.439383E+00
   1.250565E+01   3.791000E+00   1.682369E+00
   1.251775E+01   3.791100E+00   1.743734E+00
   1.166733E+01   3.791200E+00   1.711577E+00
   1.185359E+01   3.791300E+00   1.639244E+00
   1.306771E+01   3.791400E+00   1.615804E+00
   1.170518E+01   3.791500E+00   1.602730E+00
   1.244305E+01   3.791600E+00   1.558893E+00
   1.475862E+01   3.791700E+00   1.518636E+00
   1.289848E+01   3.791800E+00   1.599971E+00
   1.320251E+01   3.791900E+00   1.565088E+00
   1.235117E+01   3.792000E+00   1.499764E+00
   1.122475E+01   3.792100E+00   1.516564E+00
   1.173125E+01   3.792200E+00   1.578445E+00
   1.302650E+01   3.792300E+00   1.675828E+00
   1.271965E+01   3.792400E+00   1.704347E+00
   1.301970E+01   3.792500E+00   1.619534E+00
   1.056353E+01   3.792600E+00   1.601032E+00
   1.209320E+01   3.792700E+00   1.625408E+00
   1.137210E+01   3.792800E+00   1.625253E+00
   1.119034E+01   3.792900E+00   1.691225E+00
   1.099221E+01   3.793000E+00   1.862418E+00
   1.083228E+01   3.793100E+00   1.945274E+00
   1.157166E+01   3.793200E+00   1.863788E+00
   1.092231E+01   3.793300E+00   1.903197E+00
   1.037678E+01   3.793400E+00   1.964950E+00
   1.092230E+01   3.793500E+00   1.967432E+00
   1.201289E+01   3.793600E+00   1.888659E+00
   1.133643E+01   3.793700E+00   1.962696E+00
   9.757687E+00   3.793800E+00   2.090507E+00
   1.079697E+01   3.793900E+00   1.884676E+00
   9.285961E+00   3.794000E+00   1.903765E+00
   1.019065E+01   3.794100E+00   1.959862E+00
   1.021114E+01   3.794200E+00   2.075928E+00
   1.019838E+01   3.794300E+00   2.154437E+00
   1.032699E+01   3.794400E+00   2.231424E+00
   1.019257E+01   3.794500E+00   2.150875E+00
   1.068838E+01   3.794600E+00   2.030018E+00
   9.883317E+00   3.794700E+00   1.991832E+00
   9.089266E+00   3.794800E+00   1.918489E+00
   1.041562E+01   3.794900E+00   1.703228E+00
   9.944196E+00   3.795000E+00   1.525313E+00
   1.043748E+01   3.795100E+00   1.436213E+00
   1.087820E+01   3.795200E+00   1.517952E+00
   1.009414E+01   3.795300E+00   1.937473E+00
   9.615026E+00   3.795400E+00   2.109398E+00
   1.000066E+01   3.795500E+00   2.091617E+00
   1.021407E+01   3.795600E+00   2.061913E+00
   1.090816E+01   3.795700E+00   2.053622E+00
   9.727994E+00   3.795800E+00   2.244329E+00
   1.009274E+01   3.795900E+00   2.281841E+00
   1.140630E+01   3.796000E+00   2.308607E+00
   1.025811E+01   3.796100E+00   2.490978E+00
   9.299595E+00   3.796200E+00   2.636844E+00
   9.964716E+00   3.796300E+00   2.499446E+00
   1.048579E+01   3.796400E+00   2.140089E+00
   1.014417E+01   3.796500E+00   1.802720E+00
   9.236945E+00   3.796600E+00   1.807759E+00
   9.992714E+00   3.796700E+00   2.116381E+00
   9.263928E+00   3.796800E+00   2.517538E+00
   1.048190E+01   3.796900E+00   2.073354E+00
   9.089065E+00   3.797000E+00   1.979475E+00
   9.296059E+00   3.797100E+00   1.902827E+00
   1.211028E+01   3.797200E+00   2.023447E+00
   9.920395E+00   3.797300E+00   2.562422E+00
   1.075628E+01   3.797400E+00   2.557163E+00
   9.550448E+00   3.797500E+00   2.723350E+00
   9.470898E+00   3.797600E+00   2.723494E+00
   9.852753E+00   3.797700E+00   2.577496E+00
   8.794985E+00   3.797800E+00   2.476052E+00
   8.414956E+00   3.797900E+00   2.451453E+00
   9.247650E+00   3.798000E+00   2.526102E+00
   9.436514E+00   3.798100E+00   2.690493E+00
   9.192561E+00   3.798200E+00   2.673934E+00
   9.462114E+00   3.798300E+00   2.384498E+00
   9.012791E+00   3.798400E+00   2.278646E+00
   8.250087E+00   3.798500E+00   2.214601E+00
   1.029597E+01   3.798600E+00   1.832675E+00
   8.957508E+00   3.798700E+00   1.886894E+00
   9.259759E+00   3.798800E+00   2.341122E+00
   1.025098E+01   3.798900E+00   2.549597E+00
   9.192501E+00   3.799000E+00   2.879487E+00
   9.556669E+00   3.799100E+00   2.729348E+00
   8.903563E+00   3.799200E+00   2.284683E+00
   1.035043E+01   3.799300E+00   1.310242E+00
   1.105622E+01   3.799400E+00   5.229191E-01
   1.157111E+01   3.799500E+00   2.866616E-01
   9.587665E+00   3.799600E+00   4.733541E-01
   8.199414E+00   3.799700E+00   1.327492E+00
   1.099153E+01   3.799800E+00   2.236246E+00
   8.806102E+00   3.799900E+00   1.985932E+00
   8.629583E+00   3.800000E+00   2.042670E+00
   7.948370E+00   3.800100E+00   2.614178E+00
   9.201002E+00   3.800200E+00   2.981093E+00
   9.905039E+00   3.800300E+00   2.746038E+00
   9.071557E+00   3.800400E+00   2.875032E+00
   1.002773E+01   3.800500E+00   2.769068E+00
   9.954497E+00   3.800600E+00   2.848731E+00
   8.361508E+00   3.800700E+00   3.070788E+00
   8.567744E+00   3.800800E+00   2.953865E+00
   9.361691E+00   3.800900E+00   2.679817E+00
   9.670826E+00   3.801000E+00   2.364187E+00
   9.575323E+00   3.801100E+00   2.345023E+00
   9.264100E+00   3.801200E+00   2.729793E+00
   8.390468E+00   3.801300E+00   2.943727E+00
   7.752394E+00   3.801400E+00   2.623551E+00
   8.464105E+00   3.801500E+00   2.083000E+00
   9.162352E+00   3.801600E+00   1.998983E+00
   9.333013E+00   3.801700E+00   2.288180E+00
   9.334964E+00   3.801800E+00   2.826902E+00
   8.468032E+00   3.801900E+00   3.039478E+00
   8.626592E+00   3.802000E+00   3.024695E+00
   9.053125E+00   3.802100E+00   2.750895E+00
   9.444861E+00   3.802200E+00   2.523063E+00
   6.840132E+00   3.802300E+00   2.784725E+00
   7.718261E+00   3.802400E+00   2.607125E+00
   8.460293E+00   3.802500E+00   2.524475E+00
   9.063204E+00   3.802600E+00   2.405514E+00
